year_week,product_name,sales
2025-47,20-325-1965,992
2025-47,20-387-7746,503
2025-47,20-405-4865,1021
2025-47,20-448-2972,902
2025-47,21-013-3508,1546
2025-47,21-120-6238,1146
2025-47,21-252-1360,905
2025-47,21-633-8696,1006
2025-47,21-650-9319,373
2025-47,21-693-8216,745
2025-47,21-718-6746,525
2025-47,21-809-7115,780
2025-47,21-816-1004,563
2025-47,21-890-2826,1462
2025-47,21-993-5632,742
2025-47,22-083-3347,546
2025-47,22-141-9798,771
2025-47,22-266-9291,153
2025-47,22-319-1377,1253
2025-47,22-329-7791,909
2025-47,22-621-2774,1735
2025-47,22-760-4605,524
2025-47,22-778-3553,1231
2025-47,22-849-2551,967
2025-47,22-895-6595,1371
2025-47,23-070-2433,473
2025-47,23-265-8144,667
2025-47,23-395-3157,637
2025-47,24-009-1208,1415
2025-47,24-143-4957,1474
2025-47,24-228-6840,616
2025-47,24-310-9184,703
2025-47,24-364-3341,1097
2025-47,24-478-8277,600
2025-47,24-571-1080,1036
2025-47,24-579-6500,969
2025-47,24-972-6969,1387
2025-47,24-975-4231,610
2025-47,24-986-5091,1033
2025-47,24-989-3302,501
2025-47,25-010-9478,1241
2025-47,25-349-7974,407
2025-47,25-353-2067,304
2025-47,25-522-6043,385
2025-47,25-911-7736,888
2025-47,26-000-1012,1008
2025-47,26-010-9519,1163
2025-47,26-031-8070,617
2025-47,26-134-9069,598
2025-47,26-161-6692,453
2025-47,26-177-5690,373
2025-47,26-456-1992,834
2025-47,26-535-4727,387
2025-47,26-629-5920,858
2025-47,26-690-3784,1119
2025-47,26-799-3714,538
2025-47,27-216-9671,1448
2025-47,27-262-2437,184
2025-47,27-269-5260,1253
2025-47,27-387-0428,883
2025-47,27-389-3529,235
2025-47,27-442-3654,1458
2025-47,27-459-0724,966
2025-47,27-474-0056,1178
2025-47,27-495-1912,1076
2025-47,27-635-8394,979
2025-47,27-681-5588,509
2025-47,27-757-4489,1216
2025-47,27-783-5470,1624
2025-47,27-881-1177,709
2025-47,28-003-8065,1163
2025-47,28-008-2951,1129
2025-47,28-044-4102,1369
2025-47,28-107-4953,167
2025-47,28-146-2641,910
2025-47,28-185-7303,740
2025-47,28-197-9246,633
2025-47,28-275-5901,1037
2025-47,28-433-8533,691
2025-47,28-505-8317,1244
2025-47,28-608-0039,408
2025-47,28-824-9017,1150
2025-47,28-840-6096,1245
2025-47,28-956-1320,619
2025-47,28-968-4195,1352
2025-47,28-986-8001,1022
2025-47,29-017-6255,1061
2025-47,29-092-3453,652
2025-47,29-135-0791,1562
2025-47,29-205-1132,1116
2025-47,29-344-3658,221
2025-47,29-377-7040,1488
2025-47,29-436-6570,486
2025-47,29-592-7315,1304
2025-47,29-741-8132,1133
2025-47,29-756-7042,1364
2025-47,29-823-6004,788
2025-47,29-875-6900,1150
2025-47,29-896-7926,994
2025-47,30-429-2162,1313
2025-47,30-591-7275,1036
2025-47,30-806-3823,1041
2025-47,30-832-5429,341
2025-47,30-964-2694,881
2025-47,30-996-2526,1595
2025-47,31-157-1822,590
2025-47,31-211-5803,1501
2025-47,31-255-9616,803
2025-47,31-387-5020,701
2025-47,31-403-6234,831
2025-47,31-608-1445,591
2025-47,31-627-6025,1265
2025-47,31-745-6850,642
2025-47,31-746-4951,683
2025-47,31-803-5001,289
2025-47,31-969-4614,1118
2025-47,32-261-0008,540
2025-47,32-270-1385,1358
2025-47,32-676-1026,799
2025-47,32-933-0329,241
2025-47,32-987-5559,597
2025-47,33-335-9140,368
2025-47,33-378-1365,637
2025-47,33-440-2588,1121
2025-47,33-507-9886,1346
2025-47,33-670-6797,841
2025-47,33-807-7247,782
2025-47,34-075-0371,974
2025-47,34-086-3222,136
2025-47,34-110-1040,719
2025-47,34-131-8805,544
2025-47,34-291-4939,1423
2025-47,34-369-7712,735
2025-47,34-538-1180,462
2025-47,34-547-0827,350
2025-47,34-709-9237,1731
2025-47,34-861-4446,334
2025-47,34-928-2775,411
2025-47,35-031-1497,1445
2025-47,35-257-9312,449
2025-47,35-299-0889,1405
2025-47,35-328-8392,1196
2025-47,35-353-4068,1045
2025-47,35-529-2933,1192
2025-47,35-617-3857,1275
2025-47,35-621-2546,1288
2025-47,35-835-5591,1269
2025-47,35-836-6718,724
2025-47,36-127-4273,1621
2025-47,36-177-0573,916
2025-47,36-296-9609,1405
2025-47,36-330-5036,1300
2025-47,36-372-2295,1534
2025-47,36-383-3677,1116
2025-47,36-531-4087,1190
2025-47,36-636-4873,1198
2025-47,36-679-4670,1158
2025-47,36-840-2728,899
2025-47,36-899-5324,1259
2025-47,36-918-2937,1074
2025-47,37-064-7275,1258
2025-47,37-246-0018,512
2025-47,37-248-6266,1275
2025-47,37-567-3218,133
2025-47,37-606-0510,1321
2025-47,37-610-1999,1197
2025-47,37-666-3902,1421
2025-47,37-709-3532,630
2025-47,38-049-9319,571
2025-47,38-296-6634,529
2025-47,38-390-2115,1015
2025-47,38-417-4656,1515
2025-47,38-555-9147,1017
2025-47,38-617-7226,994
2025-47,38-655-2312,1313
2025-47,38-664-2155,1708
2025-47,38-732-7667,945
2025-47,38-822-8005,1329
2025-47,38-924-3007,1253
2025-47,39-192-3521,1294
2025-47,39-232-5341,543
2025-47,39-315-3936,149
2025-47,39-358-3340,216
2025-47,39-449-0772,761
2025-47,39-479-5147,1124
2025-47,39-629-5554,1382
2025-47,39-768-8205,301
2025-47,39-810-2042,1315
2025-47,39-913-2999,674
2025-47,40-003-7322,843
2025-47,40-021-2400,309
2025-47,40-126-0515,939
2025-47,40-205-8252,1375
2025-47,40-462-2952,532
2025-47,40-630-1431,1084
2025-47,40-681-9981,1221
2025-47,40-683-0283,855
2025-47,40-751-8635,1048
2025-47,40-793-7235,1357
2025-47,40-795-0753,1197
2025-47,40-810-9261,1195
2025-47,40-860-4532,333
2025-47,40-902-1995,1357
2025-47,40-913-9772,762
2025-47,40-997-2786,1113
2025-47,41-131-3841,1013
2025-47,41-237-5498,1382
2025-47,41-240-8856,1627
2025-47,41-316-8427,602
2025-47,41-475-5305,829
2025-47,41-526-4036,1103
2025-47,41-538-3129,656
2025-47,41-594-5069,614
2025-47,41-729-5410,840
2025-47,41-735-9837,1252
2025-47,42-134-9798,1422
2025-47,42-141-5718,822
2025-47,42-175-1648,1371
2025-47,42-220-9305,1292
2025-47,42-495-7698,314
2025-47,42-674-3917,1151
2025-47,42-879-9478,1678
2025-47,42-887-6557,1412
2025-47,42-907-6946,804
2025-47,43-153-8268,597
2025-47,43-164-5984,1180
2025-47,43-193-9915,1297
2025-47,43-469-7551,595
2025-47,43-670-8544,1003
2025-47,43-693-2092,855
2025-47,43-703-9939,1320
2025-47,43-851-9440,721
2025-47,43-893-5408,664
2025-47,43-910-2342,1197
2025-47,44-112-3331,472
2025-47,44-128-2185,798
2025-47,44-305-1866,758
2025-47,44-368-7112,427
2025-47,44-408-7594,352
2025-47,44-476-0390,416
2025-47,44-480-9446,947
2025-47,44-538-3366,1419
2025-47,44-546-5713,577
2025-47,44-552-3909,1212
2025-47,44-634-8292,998
2025-47,44-637-5512,821
2025-47,44-782-1395,575
2025-47,45-050-4720,763
2025-47,45-172-7012,573
2025-47,45-194-4094,1248
2025-47,45-250-4679,451
2025-47,45-317-9731,228
2025-47,45-380-4627,286
2025-47,45-402-0421,932
2025-47,45-634-0679,912
2025-47,45-852-2446,149
2025-47,45-992-5653,957
2025-47,46-083-7058,643
2025-47,46-255-3073,973
2025-47,46-415-8633,708
2025-47,46-436-5351,941
2025-47,46-452-9419,527
2025-47,46-496-2930,804
2025-47,46-520-1819,1025
2025-47,46-622-3434,1414
2025-47,46-632-8420,994
2025-47,46-753-8430,1670
2025-47,46-911-1159,924
2025-47,46-931-6897,956
2025-47,47-221-2470,1165
2025-47,47-221-3391,1114
2025-47,47-441-7682,1260
2025-47,47-548-6500,1188
2025-47,47-554-5780,1373
2025-47,47-578-4161,539
2025-47,47-581-0363,1624
2025-47,47-663-5703,1151
2025-47,47-749-3277,596
2025-47,47-802-5023,1262
2025-47,47-843-8207,783
2025-47,47-866-6589,320
2025-47,48-193-1199,536
2025-47,48-242-8445,1007
2025-47,48-289-0604,971
2025-47,48-414-6162,1225
2025-47,48-427-0551,1400
2025-47,48-461-3742,1110
2025-47,48-770-6319,1235
2025-47,48-789-9187,603
2025-47,48-957-6116,1409
2025-47,48-957-8596,1418
2025-47,49-199-6836,652
2025-47,49-311-3063,923
2025-47,49-377-9731,1221
2025-47,49-526-7806,393
2025-47,49-570-8214,1339
2025-47,49-579-4325,177
2025-47,49-730-0159,1403
2025-47,49-861-7823,1255
2025-47,49-891-4927,530
2025-47,49-919-8798,1185
2025-47,50-329-3145,1333
2025-47,50-329-3360,1229
2025-47,50-364-5828,1229
2025-47,50-679-2072,1132
2025-47,50-772-2613,1226
2025-47,50-930-4751,1265
2025-47,50-942-2409,721
2025-47,51-000-8113,511
2025-47,51-069-0489,640
2025-47,51-273-4240,620
2025-47,51-312-8608,1187
2025-47,51-459-5630,156
2025-47,51-462-0747,992
2025-47,51-469-4611,219
2025-47,51-572-5497,693
2025-47,51-583-6029,1527
2025-47,51-761-6320,1514
2025-47,51-934-9117,800
2025-47,52-029-2382,628
2025-47,52-123-8039,541
2025-47,52-392-5312,186
2025-47,52-402-9245,806
2025-47,52-481-5224,562
2025-47,52-797-6961,1438
2025-47,53-008-2419,759
2025-47,53-050-8242,468
2025-47,53-080-8252,500
2025-47,53-146-9979,782
2025-47,53-151-5726,305
2025-47,53-446-8243,483
2025-47,53-667-4109,1088
2025-47,53-680-5293,1123
2025-47,53-710-7630,593
2025-47,53-805-9523,1423
2025-47,53-930-2215,1602
2025-47,54-109-8062,1005
2025-47,54-281-3746,677
2025-47,54-374-9986,746
2025-47,54-708-7327,1333
2025-47,54-758-4622,779
2025-47,54-822-9009,768
2025-47,54-830-6971,1476
2025-47,55-154-4728,563
2025-47,55-164-7723,1651
2025-47,55-522-8242,981
2025-47,55-631-7937,1137
2025-47,55-680-0982,838
2025-47,55-697-5242,866
2025-47,55-803-3964,921
2025-47,55-936-2406,1475
2025-47,56-054-8664,706
2025-47,56-191-6497,1043
2025-47,56-213-0577,1228
2025-47,56-303-5256,632
2025-47,56-635-6764,408
2025-47,56-657-4387,1095
2025-47,56-668-5370,812
2025-47,56-810-0550,1039
2025-47,56-831-6199,1230
2025-47,56-875-3717,993
2025-47,56-894-3733,1381
2025-47,56-937-8675,1105
2025-47,57-101-0060,608
2025-47,57-167-0669,732
2025-47,57-359-3397,719
2025-47,57-394-1587,1443
2025-47,57-394-4703,1420
2025-47,57-437-1828,1469
2025-47,57-562-2358,1651
2025-47,57-613-5779,787
2025-47,57-763-5501,975
2025-47,57-779-4955,631
2025-47,57-861-4379,723
2025-47,57-903-6434,921
2025-47,58-005-5343,219
2025-47,58-063-8633,549
2025-47,58-122-2282,1545
2025-47,58-182-6781,963
2025-47,58-219-0241,825
2025-47,58-229-1358,362
2025-47,58-946-5152,1246
2025-47,59-075-2457,544
2025-47,59-725-4038,660
2025-47,59-857-6577,1256
2025-47,60-198-7050,446
2025-47,60-285-3783,819
2025-47,60-311-5701,994
2025-47,60-327-4114,909
2025-47,60-343-3288,189
2025-47,60-343-7973,1090
2025-47,60-456-8169,415
2025-47,60-550-4771,563
2025-47,60-632-8752,526
2025-47,60-644-6596,823
2025-47,60-747-8704,1018
2025-47,60-771-0879,904
2025-47,60-911-3745,1555
2025-47,61-293-6327,831
2025-47,61-317-9944,1091
2025-47,61-582-7399,525
2025-47,61-607-7622,990
2025-47,61-680-9496,1456
2025-47,61-796-6540,1292
2025-47,61-801-8665,1105
2025-47,61-827-4098,303
2025-47,62-100-2245,741
2025-47,62-393-9939,1111
2025-47,62-509-0666,238
2025-47,62-777-6010,1301
2025-47,62-795-7801,572
2025-47,62-816-8794,1521
2025-47,62-998-7250,1307
2025-47,63-162-9244,631
2025-47,63-168-6018,328
2025-47,63-270-7076,866
2025-47,63-822-5278,1545
2025-47,63-874-9747,211
2025-47,63-890-1246,1360
2025-47,63-897-8088,284
2025-47,63-918-8253,239
2025-47,63-936-0145,733
2025-47,63-956-0739,1081
2025-47,64-109-7362,975
2025-47,64-119-7804,1170
2025-47,64-418-8356,1173
2025-47,64-478-4745,837
2025-47,64-493-5270,1409
2025-47,64-854-8664,1060
2025-47,65-145-9672,834
2025-47,65-235-7676,1023
2025-47,65-282-0419,1422
2025-47,65-368-2479,300
2025-47,65-464-5070,1506
2025-47,65-527-9488,543
2025-47,65-644-1394,996
2025-47,65-674-6076,1188
2025-47,65-718-0492,1197
2025-47,65-759-3721,1239
2025-47,65-780-5622,800
2025-47,65-854-9364,725
2025-47,65-867-4029,1160
2025-47,66-268-8345,159
2025-47,66-312-5511,1611
2025-47,66-327-2821,931
2025-47,66-378-7532,264
2025-47,66-627-9752,1663
2025-47,66-716-8221,1001
2025-47,66-806-6051,1318
2025-47,66-854-5736,1486
2025-47,66-993-4234,1057
2025-47,67-025-1245,469
2025-47,67-027-7269,1545
2025-47,67-130-4114,753
2025-47,67-248-6306,541
2025-47,67-270-7464,660
2025-47,67-382-4435,1111
2025-47,67-473-7093,583
2025-47,67-512-9754,702
2025-47,67-546-1568,479
2025-47,67-625-9704,1513
2025-47,67-710-5120,1311
2025-47,67-725-6830,1165
2025-47,67-984-5368,232
2025-47,68-418-6724,1100
2025-47,68-436-1268,986
2025-47,68-636-4774,361
2025-47,68-732-5919,532
2025-47,68-734-1585,1330
2025-47,68-761-6907,1528
2025-47,68-973-8812,836
2025-47,68-977-2498,491
2025-47,68-977-6854,691
2025-47,69-171-1305,1104
2025-47,69-287-9113,1475
2025-47,69-468-5468,927
2025-47,69-561-2496,1194
2025-47,69-578-7930,204
2025-47,69-674-5387,674
2025-47,69-743-0161,937
2025-47,69-834-2874,432
2025-47,69-895-3397,1190
2025-47,70-005-5970,988
2025-47,70-145-2550,1040
2025-47,70-149-6756,994
2025-47,70-206-4860,1607
2025-47,70-534-7796,1143
2025-47,70-542-4269,565
2025-47,70-587-1204,1401
2025-47,70-612-2531,747
2025-47,70-815-4015,1331
2025-47,70-854-6891,1114
2025-47,70-871-4536,1081
2025-47,71-015-9181,711
2025-47,71-067-3278,1236
2025-47,71-074-6292,1075
2025-47,71-085-4290,1637
2025-47,71-300-2191,261
2025-47,71-436-5841,942
2025-47,71-516-1996,1018
2025-47,71-594-6552,530
2025-47,71-631-5875,274
2025-47,71-954-4501,1368
2025-47,71-999-2404,834
2025-47,72-066-4597,1219
2025-47,72-341-1154,1292
2025-47,72-404-5581,1570
2025-47,72-780-6006,481
2025-47,72-810-9753,1658
2025-47,72-970-0239,1156
2025-47,72-989-2512,1346
2025-47,73-010-8323,251
2025-47,73-117-6105,688
2025-47,73-118-1117,1507
2025-47,73-401-5721,1378
2025-47,73-561-2867,1419
2025-47,73-567-6194,864
2025-47,73-751-4393,1379
2025-47,73-874-7534,1245
2025-47,73-942-0508,1195
2025-47,73-997-6251,1350
2025-47,74-132-5528,1054
2025-47,74-181-4135,1651
2025-47,74-234-0628,939
2025-47,74-294-3760,572
2025-47,74-305-1263,940
2025-47,74-404-0582,829
2025-47,74-430-8245,352
2025-47,74-548-9313,806
2025-47,74-562-7431,857
2025-47,74-587-2065,1269
2025-47,74-610-2295,989
2025-47,74-642-2435,1029
2025-47,74-666-5671,631
2025-47,74-711-7160,544
2025-47,74-818-3306,1080
2025-47,74-845-3299,362
2025-47,74-943-9034,615
2025-47,75-029-9003,788
2025-47,75-080-4909,1431
2025-47,75-094-1179,1457
2025-47,75-152-8731,1205
2025-47,75-672-4378,805
2025-47,75-927-9108,1130
2025-47,76-027-4850,298
2025-47,76-070-1411,791
2025-47,76-090-4411,853
2025-47,76-264-0748,660
2025-47,76-325-9093,1428
2025-47,76-340-4432,1066
2025-47,76-401-7083,785
2025-47,76-459-2392,1517
2025-47,76-476-9996,1271
2025-47,76-540-6407,1611
2025-47,76-584-4790,481
2025-47,76-623-7844,889
2025-47,76-854-0095,285
2025-47,76-954-1442,748
2025-47,77-013-1553,923
2025-47,77-224-2227,1511
2025-47,77-312-6317,957
2025-47,77-377-1659,1100
2025-47,77-777-4536,1510
2025-47,77-827-0820,554
2025-47,77-937-1108,462
2025-47,77-959-1018,1431
2025-47,78-237-0277,764
2025-47,78-362-8578,647
2025-47,78-614-4402,996
2025-47,78-689-8958,1044
2025-47,78-953-2073,914
2025-47,78-956-4737,933
2025-47,79-136-9840,410
2025-47,79-350-5841,560
2025-47,79-400-6216,1102
2025-47,79-428-8753,764
2025-47,79-494-2472,1047
2025-47,79-569-8856,1449
2025-47,79-741-0770,1532
2025-47,79-884-8810,1059
2025-47,79-920-2395,813
2025-47,80-020-8041,1212
2025-47,80-025-6757,1507
2025-47,80-039-1261,1328
2025-47,80-072-8774,1432
2025-47,80-227-6886,945
2025-47,80-334-0215,901
2025-47,80-371-3695,843
2025-47,80-374-5711,355
2025-47,80-375-9075,1280
2025-47,80-441-7249,1470
2025-47,80-459-5950,1301
2025-47,80-658-6456,877
2025-47,80-698-0324,1253
2025-47,80-988-4653,530
2025-47,81-268-5905,385
2025-47,81-354-4203,1229
2025-47,81-573-0943,1599
2025-47,81-578-7404,1449
2025-47,81-605-6246,477
2025-47,81-844-2979,728
2025-47,82-041-7211,1420
2025-47,82-231-4245,1464
2025-47,82-243-3180,906
2025-47,82-342-7339,987
2025-47,82-380-5378,868
2025-47,82-395-5070,1009
2025-47,82-538-4809,703
2025-47,82-678-8097,910
2025-47,82-711-0772,1273
2025-47,82-811-7988,1277
2025-47,82-931-7126,1362
2025-47,82-948-2298,274
2025-47,82-977-7752,1020
2025-47,83-108-1174,118
2025-47,83-117-7658,739
2025-47,83-321-7887,920
2025-47,83-400-9746,589
2025-47,83-553-9523,1238
2025-47,83-556-0996,310
2025-47,83-568-3475,1580
2025-47,83-573-4586,742
2025-47,83-625-3618,1257
2025-47,83-704-6367,1306
2025-47,83-716-2177,444
2025-47,83-727-0814,1828
2025-47,83-763-5038,685
2025-47,83-917-7384,875
2025-47,83-966-3280,971
2025-47,84-075-7647,577
2025-47,84-151-2114,1407
2025-47,84-198-7276,1101
2025-47,84-269-9130,1133
2025-47,84-272-0790,527
2025-47,84-327-7787,1435
2025-47,84-546-7624,1118
2025-47,84-624-0201,863
2025-47,84-629-1532,1608
2025-47,85-207-4164,638
2025-47,85-212-2729,619
2025-47,85-237-3505,1012
2025-47,85-440-3667,853
2025-47,85-510-2915,1513
2025-47,85-561-4694,1452
2025-47,85-781-5386,1395
2025-47,85-806-0613,834
2025-47,85-806-8672,1542
2025-47,85-835-3445,1231
2025-47,86-257-4613,1483
2025-47,86-273-9377,531
2025-47,86-330-0214,1160
2025-47,86-482-6451,684
2025-47,86-672-4191,1462
2025-47,86-692-2312,975
2025-47,86-978-6666,185
2025-47,87-013-6488,1493
2025-47,87-097-5691,1337
2025-47,87-104-0187,828
2025-47,87-199-2743,1277
2025-47,87-272-6544,1630
2025-47,87-391-9658,1383
2025-47,87-423-8486,1048
2025-47,87-675-1506,569
2025-47,87-698-0944,724
2025-47,87-762-1317,1257
2025-47,87-791-5803,1110
2025-47,87-903-3486,1212
2025-47,87-997-0228,742
2025-47,88-069-5486,1384
2025-47,88-183-5781,785
2025-47,88-304-2855,1368
2025-47,88-401-3700,805
2025-47,88-408-0310,721
2025-47,88-586-8797,1161
2025-47,88-602-8210,1026
2025-47,88-746-9468,984
2025-47,88-807-8431,1510
2025-47,88-951-9038,1124
2025-47,88-977-0175,1346
2025-47,89-181-4523,920
2025-47,89-328-9019,1029
2025-47,89-335-0155,753
2025-47,89-388-3239,858
2025-47,89-543-3456,1255
2025-47,89-602-6755,416
2025-47,89-624-7462,978
2025-47,89-673-1543,1205
2025-47,89-713-6071,1151
2025-47,89-922-4773,1229
2025-47,90-128-7973,1163
2025-47,90-230-9767,835
2025-47,90-303-1821,897
2025-47,90-343-9640,1004
2025-47,90-492-0564,890
2025-47,90-737-0044,1233
2025-47,90-773-9557,791
2025-47,90-865-9150,728
2025-47,91-105-7317,1088
2025-47,91-127-7489,597
2025-47,91-257-3672,677
2025-47,91-290-9062,1296
2025-47,91-417-0366,864
2025-47,91-426-3204,1480
2025-47,91-553-1774,628
2025-47,91-848-0606,1072
2025-47,92-152-5820,501
2025-47,92-291-7089,1550
2025-47,92-362-3567,1440
2025-47,92-455-2959,632
2025-47,92-551-8504,835
2025-47,92-652-3737,1072
2025-47,92-791-0606,1127
2025-47,92-837-8839,929
2025-47,92-995-8689,1755
2025-47,93-014-4256,963
2025-47,93-015-0811,1693
2025-47,93-166-3169,337
2025-47,93-198-5984,663
2025-47,93-218-8108,1070
2025-47,93-342-8794,591
2025-47,93-571-7294,208
2025-47,93-682-2069,449
2025-47,93-772-3085,569
2025-47,93-813-2419,878
2025-47,93-815-0565,1292
2025-47,93-966-7754,913
2025-47,94-020-6982,357
2025-47,94-029-2717,1077
2025-47,94-071-2261,972
2025-47,94-092-3355,1574
2025-47,94-190-5193,563
2025-47,94-355-3070,1106
2025-47,94-525-6925,464
2025-47,94-528-8088,958
2025-47,94-598-3383,532
2025-47,94-658-4945,1238
2025-47,94-697-2396,638
2025-47,95-090-2788,501
2025-47,95-130-9020,197
2025-47,95-252-9619,1483
2025-47,95-262-6208,514
2025-47,95-349-0828,594
2025-47,95-354-8583,1100
2025-47,95-356-1566,1453
2025-47,95-357-2870,1174
2025-47,95-449-1286,559
2025-47,95-640-0293,315
2025-47,95-738-4658,508
2025-47,96-164-0607,1683
2025-47,96-209-1739,1212
2025-47,96-316-7600,1336
2025-47,96-334-2593,929
2025-47,96-503-7712,448
2025-47,96-682-8546,1404
2025-47,96-774-0457,561
2025-47,96-961-2193,390
2025-47,97-040-3822,1339
2025-47,97-093-4278,1255
2025-47,97-283-4840,582
2025-47,97-300-7511,476
2025-47,97-710-2449,1118
2025-47,97-772-2336,748
2025-47,98-064-4465,1084
2025-47,98-148-0940,1356
2025-47,98-235-2711,856
2025-47,98-445-7372,1579
2025-47,98-499-2220,487
2025-47,98-546-7398,484
2025-47,98-556-5323,603
2025-47,98-575-4736,1338
2025-47,98-652-9569,132
2025-47,98-858-6323,1459
2025-47,98-909-9395,276
2025-47,99-033-5661,1497
2025-47,99-048-8310,1422
2025-47,99-137-1730,1546
2025-47,99-194-5600,1757
2025-47,99-420-3592,789
2025-47,99-543-5039,837
2025-47,99-561-4871,1118
2025-47,99-894-4351,1456
2025-47,99-961-0767,510
2025-48,00-119-8780,420
2025-48,00-215-7434,519
2025-48,00-357-2313,1627
2025-48,00-366-9496,1199
2025-48,00-405-7428,1378
2025-48,00-440-9568,1658
2025-48,00-534-9775,220
2025-48,00-641-8691,857
2025-48,00-842-9790,1366
2025-48,00-963-2193,1054
2025-48,01-018-6418,1615
2025-48,01-026-2772,745
2025-48,01-050-2246,759
2025-48,01-144-5960,1273
2025-48,01-173-0029,951
2025-48,01-439-6231,771
2025-48,01-703-8441,1493
2025-48,01-820-5784,339
2025-48,01-839-6534,1065
2025-48,01-903-5373,429
2025-48,02-034-6209,359
2025-48,02-085-7218,645
2025-48,02-170-5225,841
2025-48,02-275-6061,320
2025-48,02-484-0206,1366
2025-48,02-508-3777,986
2025-48,02-559-8196,1237
2025-48,02-575-1980,311
2025-48,02-655-3240,445
2025-48,02-888-9412,1046
2025-48,02-895-7781,1209
2025-48,02-920-4829,1266
2025-48,02-974-8526,938
2025-48,03-043-9933,1156
2025-48,03-061-1344,899
2025-48,03-149-9760,1025
2025-48,03-276-3931,732
2025-48,03-441-4252,335
2025-48,03-597-9488,1308
2025-48,03-833-3577,458
2025-48,03-919-9890,406
2025-48,03-940-0630,1546
2025-48,04-001-1793,1140
2025-48,04-038-1547,389
2025-48,04-104-6993,1535
2025-48,04-240-2226,383
2025-48,04-277-5245,735
2025-48,04-293-6969,871
2025-48,04-453-5485,614
2025-48,04-542-3863,657
2025-48,04-637-8815,323
2025-48,04-758-0410,1252
2025-48,05-184-4175,1471
2025-48,05-193-8096,1190
2025-48,05-334-2923,1447
2025-48,05-425-0746,587
2025-48,05-498-7751,1101
2025-48,05-720-8792,806
2025-48,05-899-1428,356
2025-48,06-068-6793,864
2025-48,06-336-5482,609
2025-48,06-340-6856,898
2025-48,06-503-5891,612
2025-48,06-611-5454,989
2025-48,06-655-5498,1464
2025-48,06-690-2335,1300
2025-48,06-706-6490,1414
2025-48,06-731-2162,808
2025-48,06-797-4963,470
2025-48,06-849-4869,715
2025-48,06-858-5680,581
2025-48,06-955-3428,412
2025-48,06-996-3221,645
2025-48,07-074-1196,1332
2025-48,07-219-8017,1268
2025-48,07-337-9889,588
2025-48,07-389-5740,1296
2025-48,07-617-6934,913
2025-48,07-679-1199,966
2025-48,07-834-3320,1177
2025-48,07-846-4804,943
2025-48,07-858-5487,664
2025-48,07-970-9352,593
2025-48,08-114-3922,467
2025-48,08-196-2703,656
2025-48,08-213-2058,661
2025-48,08-226-5155,1300
2025-48,08-396-2704,1065
2025-48,08-495-6853,1133
2025-48,08-519-5579,1235
2025-48,08-573-9997,786
2025-48,08-637-9335,519
2025-48,08-703-1382,1276
2025-48,08-725-8156,1505
2025-48,08-940-8578,689
2025-48,08-961-3009,862
2025-48,09-101-1740,542
2025-48,09-286-8107,992
2025-48,09-335-7793,1081
2025-48,09-536-2626,1059
2025-48,09-618-2842,1064
2025-48,09-622-7119,1526
2025-48,09-712-3630,430
2025-48,10-002-6494,1394
2025-48,10-034-7654,1284
2025-48,10-137-9759,1365
2025-48,10-218-2680,622
2025-48,10-249-7928,729
2025-48,10-255-8579,1555
2025-48,10-378-9729,577
2025-48,10-445-0741,957
2025-48,10-555-5971,721
2025-48,10-617-7581,208
2025-48,10-626-8536,658
2025-48,10-768-2443,368
2025-48,10-854-5467,1266
2025-48,11-032-9778,1074
2025-48,11-053-0107,1634
2025-48,11-073-0189,1421
2025-48,11-155-7826,649
2025-48,11-316-8405,192
2025-48,11-325-7396,990
2025-48,11-338-4598,765
2025-48,11-581-9869,832
2025-48,11-604-6002,753
2025-48,11-733-1756,961
2025-48,11-745-3025,890
2025-48,11-766-8738,1260
2025-48,11-815-7923,634
2025-48,11-891-8213,1410
2025-48,11-922-3342,445
2025-48,12-046-2988,1109
2025-48,12-093-9863,488
2025-48,12-239-9399,730
2025-48,12-342-4482,675
2025-48,12-439-8428,1329
2025-48,12-714-5135,727
2025-48,12-798-9401,897
2025-48,12-828-1063,451
2025-48,12-998-3882,659
2025-48,13-144-2169,825
2025-48,13-202-4809,1205
2025-48,13-409-9040,146
2025-48,13-673-7016,60
2025-48,13-798-3397,572
2025-48,13-844-2178,1420
2025-48,13-888-0149,129
2025-48,13-900-9016,192
2025-48,13-962-6263,518
2025-48,13-980-8804,484
2025-48,14-115-8371,527
2025-48,14-305-5348,932
2025-48,14-305-9690,327
2025-48,14-331-3739,836
2025-48,14-489-8669,1391
2025-48,14-521-4167,443
2025-48,14-550-2152,1216
2025-48,14-681-7035,962
2025-48,14-836-2894,1595
2025-48,14-844-4138,591
2025-48,15-045-8444,1158
2025-48,15-082-9124,801
2025-48,15-144-9413,622
2025-48,15-169-8058,973
2025-48,15-240-6267,595
2025-48,15-562-3712,1197
2025-48,15-679-3935,903
2025-48,15-762-1058,327
2025-48,15-796-3130,129
2025-48,15-797-4824,1146
2025-48,15-846-7959,1195
2025-48,15-884-7413,164
2025-48,15-905-7750,1053
2025-48,15-907-3681,612
2025-48,16-187-5729,1280
2025-48,16-354-8122,577
2025-48,16-380-0753,1449
2025-48,16-499-5059,750
2025-48,16-632-1308,504
2025-48,17-002-4721,1436
2025-48,17-022-9721,668
2025-48,17-236-0566,1142
2025-48,17-253-5688,599
2025-48,17-265-1899,444
2025-48,17-274-6898,1578
2025-48,17-395-1121,651
